Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	binding site:ATP	9	4.615384615	0.025844237	"CHKA, SGK2, PTK2B, NME1, MAPK4, MAPK9, GRK5, PAK1, CAMKK2"	100	287	7976	2.501184669	0.999912835	0.903375984	30.17430445
UP_SEQ_FEATURE	domain:Protein kinase	8	4.102564103	0.025997572	"SGK2, PTK2B, MAPK4, PSEN2, MAPK9, GRK5, PAK1, CAMKK2"	100	234	7976	2.726837607	0.999917599	0.847529154	30.32491523
GOTERM_BP_DIRECT	GO:0006695~cholesterol biosynthetic process	3	1.538461538	0.027222214	"G6PD, DHCR7, INSIG1"	175	26	17535	11.56153846	1	0.664118239	36.39542635
UP_KEYWORDS	Alternative splicing	16	8.205128205	0.02768681	"CHKA, STX2, MICAL2, STXBP1, HP, ARNTL, ACPP, MBP, CAMKK2, PRLR, PTK2B, MAPK9, SYNJ2, NRG1, DNM1, DMBT1"	193	938	20793	1.837710043	0.996745681	0.249029277	29.74656611
INTERPRO	"IPR002355:Multicopper oxidase, copper-binding site"	2	1.025641026	0.027905344	"HEPH, CP"	183	3	19384	70.61566485	0.999999605	0.841685869	33.62960494
KEGG_PATHWAY	rno01212:Fatty acid metabolism	4	2.051282051	0.02794243	"SCD2, FASN, ELOVL6, ACSL5"	96	54	7780	6.00308642	0.995006541	0.586571656	29.62300145
GOTERM_BP_DIRECT	"GO:0009051~pentose-phosphate shunt, oxidative branch"	2	1.025641026	0.029476276	"G6PD, PGD"	175	3	17535	66.8	1	0.683016699	38.7690556
GOTERM_BP_DIRECT	GO:2001199~negative regulation of dendritic cell differentiation	2	1.025641026	0.029476276	"TMEM176B, TMEM176A"	175	3	17535	66.8	1	0.683016699	38.7690556
GOTERM_CC_DIRECT	GO:0032587~ruffle membrane	4	2.051282051	0.03005687	"ITGA5, NME1, SYNJ2, PAK1"	182	69	18520	5.899028508	0.999019599	0.390322371	32.32350102
SMART	SM00033:CH	4	2.051282051	0.030218746	"DIXDC1, MICAL2, SMTNL2, PARVB"	102	65	9680	5.840120664	0.978411468	0.721553966	29.87156913
GOTERM_CC_DIRECT	GO:0005741~mitochondrial outer membrane	5	2.564102564	0.030222537	"TSPO, AIFM2, NME1, GPAM, ACSL5"	182	120	18520	4.23992674	0.999056887	0.371501494	32.47123601
UP_KEYWORDS	Ubl conjugation	14	7.179487179	0.032057984	"DIXDC1, BST2, TUBB2B, TUBB2A, ARNTL, ANXA5, CBLC, ATF4, CD36, NME1, INSIG1, IRF1, FASN, GAPDH"	193	790	20793	1.909241162	0.998702027	0.271320645	33.61634832
INTERPRO	IPR001715:Calponin homology domain	4	2.051282051	0.032470844	"DIXDC1, MICAL2, SMTNL2, PARVB"	183	74	19384	5.725594447	0.999999966	0.852052232	38.00415903
INTERPRO	IPR001849:Pleckstrin homology domain	7	3.58974359	0.03349846	"IRS3, PGD, SNTB1, APPL2, AGAP3, DNM1, FARP2"	183	255	19384	2.907703847	0.99999998	0.830545587	38.95105305
KEGG_PATHWAY	rno00480:Glutathione metabolism	4	2.051282051	0.033576481	"GPX2, GSTA3, G6PD, PGD"	96	58	7780	5.58908046	0.998316083	0.598431071	34.51568827
UP_KEYWORDS	Isopeptide bond	10	5.128205128	0.035550528	"CD36, BST2, TUBB2B, NME1, TUBB2A, INSIG1, IRF1, FASN, ARNTL, ANXA5"	193	482	20793	2.235181562	0.999379111	0.285128635	36.56619731
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	4	2.051282051	0.036028364	"ORM1, PTK2B, PTK6, IRF1"	175	73	17535	5.490410959	1	0.745864381	45.20516277
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	14	7.179487179	0.036076986	"B4GALT1, CHKA, BST2, HIP1R, HP, ACPP, NCR3, LCN2, G6PD, MAPK4, KCNN2, ERN1, FASN, GALE"	155	805	16650	1.868162693	0.999999168	0.753388392	39.88283058
GOTERM_MF_DIRECT	GO:0035662~Toll-like receptor 4 binding	2	1.025641026	0.036490105	"S100A8, S100A9"	155	4	16650	53.70967742	0.999999293	0.724045964	40.2386768
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	9	4.615384615	0.036595818	"RP1, SGK2, NUAK1, GNA12, PSEN2, SPSB4, PAK1, NRG1, DAPK1"	175	381	17535	2.366929134	1	0.741859776	45.73159326
GOTERM_BP_DIRECT	GO:0042060~wound healing	5	2.564102564	0.036899796	"B4GALT1, S100A8, P2RY2, PAK1, NRG1"	175	126	17535	3.976190476	1	0.735463347	46.01163719
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	6	3.076923077	0.037011577	"TUBB2B, TUBB2A, GNA12, RAB38, AGAP3, DNM1"	155	198	16650	3.255131965	0.999999425	0.698026493	40.6850644
INTERPRO	"IPR011706:Multicopper oxidase, type 2"	2	1.025641026	0.037033935	"HEPH, CP"	183	4	19384	52.96174863	0.999999997	0.832599581	42.10695612
GOTERM_BP_DIRECT	GO:0008625~extrinsic apoptotic signaling pathway via death domain receptors	3	1.538461538	0.037717293	"TNFRSF9, FAS, DAPK1"	175	31	17535	9.696774194	1	0.734181805	46.75805349
GOTERM_BP_DIRECT	GO:0007568~aging	8	4.102564103	0.037963738	"GSTA3, TNFRSF1B, TSPO, P2RY2, HP, FAS, CP, MBP"	175	315	17535	2.544761905	1	0.727584094	46.98116179
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	5	2.564102564	0.038744549	"TUBB2B, TUBB2A, SVIL, MICAL2, GAN"	175	128	17535	3.9140625	1	0.726190825	47.68225397
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	7	3.58974359	0.038944995	"S100A9, MMP8, ADAMTS12, PCSK6, PCOLCE, DMBT1, ADAMTS4"	182	254	18520	2.804360993	0.999878703	0.430831675	39.84261276
GOTERM_MF_DIRECT	GO:0051879~Hsp90 protein binding	3	1.538461538	0.039308622	"ULK1, ERN1, ARNTL"	155	34	16650	9.478178368	0.999999769	0.69127337	42.61478725
KEGG_PATHWAY	rno04721:Synaptic vesicle cycle	4	2.051282051	0.039756296	"TCIRG1, STX2, STXBP1, DNM1"	96	62	7780	5.228494624	0.999492619	0.612593575	39.52137159
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	3	1.538461538	0.039974745	"TSPO, CD36, PTK2B"	175	32	17535	9.39375	1	0.72895272	48.76921168
GOTERM_CC_DIRECT	GO:0005622~intracellular	17	8.717948718	0.040842944	"SGK2, STX2, BST2, EFNA1, GNA12, SPSB4, ANXA5, ACPP, CD36, PRLR, MAPK9, HEPH, ARL4D, NRG1, ITPK1, AGAP3, DMBT1"	182	1016	18520	1.702647746	0.99992256	0.426973668	41.34494138
UP_SEQ_FEATURE	transmembrane region	36	18.46153846	0.042662232	"JPH4, TSPO, C9, TM7SF3, SLC7A5, TMEM140, TNFRSF1B, P2RY2, TMEM252, DHCR7, INSIG1, SRD5A1, FAS, SLCO3A1, ELOVL6, SLC39A4, NRG1, HCN3, ACSL5, REEP6, TMEM97, SCD2, BST2, STX2, NCR3, P2RX5, CD36, PRLR, PSEN2, KCNN2, ABCC3, HEPH, GPAM, TMEM176B, DMBT1, TMEM176A"	100	2160	7976	1.329333333	0.999999826	0.925289961	45.01169526
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	6	3.076923077	0.042723302	"TNFRSF1B, CD36, PTK2B, PLXNA2, TSPAN14, RGD1565355"	175	192	17535	3.13125	1	0.744546863	51.12160307
SMART	SM00233:PH	7	3.58974359	0.042799696	"IRS3, PGD, SNTB1, APPL2, AGAP3, DNM1, FARP2"	102	245	9680	2.711484594	0.995779602	0.745118471	39.70038729
GOTERM_CC_DIRECT	GO:0031965~nuclear membrane	6	3.076923077	0.043516531	"TMEM97, TSPO, GRK5, PAK1, GAPDH, TMEM176B"	182	196	18520	3.115048217	0.999958905	0.429413611	43.40261005
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	7	3.58974359	0.044695986	"PTK2B, ULK1, ERN1, TRIM24, PAK1, CAMKK2, DAPK1"	155	278	16650	2.704803899	0.999999973	0.711883652	46.91447582
GOTERM_MF_DIRECT	GO:0004322~ferroxidase activity	2	1.025641026	0.04540399	"HEPH, CP"	155	5	16650	42.96774194	0.99999998	0.692802116	47.45676325
GOTERM_BP_DIRECT	GO:0045087~innate immune response	7	3.58974359	0.04586622	"LCN2, BST2, S100A8, PTK2B, PTK6, S100A9, LBP"	175	261	17535	2.687356322	1	0.761682497	53.68710712
INTERPRO	IPR005428:Adhesion molecule CD36	2	1.025641026	0.04607727	"CD36, RGD1565355"	183	5	19384	42.36939891	1	0.871017345	49.50187079
INTERPRO	"IPR011707:Multicopper oxidase, type 3"	2	1.025641026	0.04607727	"HEPH, CP"	183	5	19384	42.36939891	1	0.871017345	49.50187079
INTERPRO	IPR002159:CD36 antigen	2	1.025641026	0.04607727	"CD36, RGD1565355"	183	5	19384	42.36939891	1	0.871017345	49.50187079
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	7	3.58974359	0.04756501	"B4GALT1, TNFRSF9, CD36, ITGA5, FAS, NRG1, ANXA5"	182	267	18520	2.667819072	0.99998431	0.441352281	46.39206475
KEGG_PATHWAY	rno00030:Pentose phosphate pathway	3	1.538461538	0.048390805	"G6PD, PGD, RPIA"	96	29	7780	8.38362069	0.999906295	0.643205463	45.92771693
GOTERM_BP_DIRECT	GO:1900227~positive regulation of NLRP3 inflammasome complex assembly	2	1.025641026	0.048645555	"ATAT1, CD36"	175	5	17535	40.08	1	0.774493931	55.84994557
GOTERM_BP_DIRECT	GO:0002793~positive regulation of peptide secretion	2	1.025641026	0.048645555	"S100A8, S100A9"	175	5	17535	40.08	1	0.774493931	55.84994557
