Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	11	4.508196721	0.016014597	"PRKCA, GPX1, TF, STK24, RHOB, PAK1, UNC5C, GAPDH, CIDEC, ACVR1C, ASAH2"	218	366	17535	2.417468792	1	0.588247966	23.50111933
UP_SEQ_FEATURE	binding site:Substrate	9	3.68852459	0.016309384	"GDA, GCK, HSD17B6, AKR7A3, GALE, HIBCH, PGK1, AKR1D1, MIF"	122	215	7976	2.736713687	0.998819688	0.814647195	20.56124129
GOTERM_BP_DIRECT	GO:0032924~activin receptor signaling pathway	3	1.229508197	0.016320087	"INHBA, HFE2, ACVR1C"	218	16	17535	15.08170872	1	0.581927542	23.89426984
INTERPRO	"IPR017972:Cytochrome P450, conserved site"	5	2.049180328	0.016624513	"CYP2C6V1, CYP2B2, CYP1A1, CYP26B1, CYP2C22"	229	83	19384	5.099173989	0.999917667	0.489195054	21.75437518
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	6	2.459016393	0.01671977	"REEP6, PRKCA, CUBN, CD36, PRKCI, CAR2"	228	121	18520	4.027838191	0.975918422	0.287343174	19.32879738
GOTERM_CC_DIRECT	GO:0045121~membrane raft	9	3.68852459	0.017127264	"PPP2R1B, PRKCA, CD36, BST2, STX2, PTK2B, RGS16, PGK1, CD14"	228	266	18520	2.748318164	0.978026426	0.272513299	19.75364339
GOTERM_MF_DIRECT	GO:0043295~glutathione binding	3	1.229508197	0.01717935	"GSTM1, GSTA1, GSTA3"	200	17	16650	14.69117647	0.999589396	0.5078139	21.79531956
GOTERM_CC_DIRECT	GO:0005777~peroxisome	6	2.459016393	0.017265787	"PEX11A, GSTK1, EHHADH, NUDT7, TKT, ACAA1B"	228	122	18520	3.994823123	0.978700334	0.256273438	19.89759409
GOTERM_MF_DIRECT	GO:0004745~retinol dehydrogenase activity	3	1.229508197	0.019176502	"ADH1, HSD17B6, ADH7"	200	18	16650	13.875	0.999835605	0.516209511	24.01990642
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	7	2.868852459	0.019307488	"INHBA, INHBE, NME1, PAX8, GDF15, CIDEC, ACVR1C"	218	170	17535	3.312061522	1	0.631263639	27.64011549
INTERPRO	"IPR010987:Glutathione S-transferase, C-terminal-like"	4	1.639344262	0.020983654	"GSTM1, GSTA1, GSTA3, GSTT1"	229	50	19384	6.771703057	0.99999319	0.547577846	26.67941146
INTERPRO	IPR001128:Cytochrome P450	5	2.049180328	0.021705202	"CYP2C6V1, CYP2B2, CYP1A1, CYP26B1, CYP2C22"	229	90	19384	4.702571567	0.999995497	0.53671802	27.4662115
GOTERM_BP_DIRECT	GO:0051593~response to folic acid	3	1.229508197	0.022698838	"GPX1, TYMS, MGMT"	218	19	17535	12.70038629	1	0.678827063	31.68227311
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	16	6.557377049	0.022751501	"CYP2B2, CYP1A1, PGD, SULT2B1, EPHX1, TKT, AMER1, CD36, PPP1R3B, NUP62, PLIN2, GSTK1, CES2A, CES2C, GAPDH, CYP2C22"	228	688	18520	1.889024888	0.993818304	0.304620357	25.4106193
INTERPRO	"IPR015395:C-myb, C-terminal"	2	0.819672131	0.023386805	"MYBL1, MYBL2"	229	2	19384	84.64628821	0.999998285	0.542021176	29.26946319
GOTERM_MF_DIRECT	GO:0005515~protein binding	29	11.8852459	0.023868715	"RTN4, MBP, PLIN5, PTK2B, PAX8, FASN, TGM2, PAK1, GAPDH, ACAA1B, CAR2, PRKCA, AR, CYP1A1, BST2, STX2, STXBP1, ANXA5, DBI, CDKN1A, CD36, GCK, NUP62, NME1, BTG1, CD81, KCNN2, RGS7, CD14"	200	1589	16650	1.519351794	0.999981002	0.566665348	29.0171196
GOTERM_BP_DIRECT	GO:0046223~aflatoxin catabolic process	2	0.819672131	0.024598049	"GSTA3, AKR7A3"	218	2	17535	80.43577982	1	0.696464555	33.85225688
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	18	7.37704918	0.024783156	"RTN4, PRKCA, ZDHHC2, TMEM97, DHDDS, CUBN, SULT2B1, ANXA5, DBI, CIDEC, PARP16, CD36, TGM2, ENTPD5, ELOVL6, ACSL3, YKT6, THBS4"	228	821	18520	1.78088339	0.996097312	0.309085585	27.36205529
GOTERM_MF_DIRECT	GO:0004602~glutathione peroxidase activity	3	1.229508197	0.025712711	"GPX1, GSTK1, GSTT1"	200	21	16650	11.89285714	0.999991887	0.567118495	30.8959752
UP_KEYWORDS	Endosome	8	3.278688525	0.026489037	"CUBN, BST2, PRKCI, RHOB, ARRDC3, SLC39A4, CD1D1, AMOTL2"	244	247	20793	2.76007168	0.99813036	0.269554353	29.18693654
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	6	2.459016393	0.026501501	"ENTPD5, PLBD1, PGAM1, CES2C, OTUB2, TRPM2"	200	140	16650	3.567857143	0.999994365	0.553256151	31.68547237
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	7	2.868852459	0.027147706	"RTN4, PRKCA, PTK2B, EFNA1, RHOB, GJA5, ANGPTL4"	218	184	17535	3.060056841	1	0.720954299	36.66370684
GOTERM_BP_DIRECT	GO:0000302~response to reactive oxygen species	3	1.229508197	0.027429792	"PRKCA, GPX1, PTK2B"	218	21	17535	11.49082569	1	0.713707929	36.96776228
KEGG_PATHWAY	rno04115:p53 signaling pathway	5	2.049180328	0.028541301	"CDKN1A, RRM2B, CCNG1, PERP, SESN3"	130	70	7780	4.274725275	0.996668841	0.334661701	30.37466623
GOTERM_MF_DIRECT	GO:0005102~receptor binding	10	4.098360656	0.029790107	"INHBA, AR, HFE2, PTK2B, GSTK1, EHHADH, NUDT7, ARPP19, NRG1, MIF"	200	361	16650	2.306094183	0.999998771	0.572832923	34.88754372
UP_SEQ_FEATURE	domain:Acyl carrier	2	0.819672131	0.030112752	"ALDH1L1, FASN"	122	2	7976	65.37704918	0.999996405	0.918502846	34.81888915
UP_SEQ_FEATURE	chain:Alcohol sulfotransferase A	2	0.819672131	0.030112752	"SULT2A6, SULT2A2"	122	2	7976	65.37704918	0.999996405	0.918502846	34.81888915
UP_SEQ_FEATURE	chain:Alcohol sulfotransferase	2	0.819672131	0.030112752	"SULT2A6, SULT2A2"	122	2	7976	65.37704918	0.999996405	0.918502846	34.81888915
UP_KEYWORDS	Fatty acid metabolism	5	2.049180328	0.03179646	"EHHADH, FASN, ELOVL6, ACSL3, ACAA1B"	244	102	20793	4.177314368	0.999479765	0.302364507	33.99275213
COG_ONTOLOGY	"Secondary metabolites biosynthesis, transport, and catabolism"	6	2.459016393	0.032067318	"CYP2C6V1, CYP2B2, CYP1A1, CYP26B1, BCO2, CYP2C22"	34	96	1738	3.194852941	0.345383415	0.345383415	19.40907487
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	7	2.868852459	0.032473686	"CD36, NUP62, PTK2B, PLXNA2, CD81, RGD1565355, MIF"	218	192	17535	2.932554472	1	0.763286652	42.17828497
GOTERM_BP_DIRECT	GO:0001659~temperature homeostasis	3	1.229508197	0.032518767	"GPX1, ARRDC3, TRPM2"	218	23	17535	10.49162345	1	0.753824917	42.22297484
UP_SEQ_FEATURE	nucleotide phosphate-binding region:PAPS	3	1.229508197	0.032985602	"SULT2A6, SULT2A2, SULT2B1"	122	19	7976	10.32269198	0.999998935	0.898938844	37.47009221
UP_KEYWORDS	Lysosome	6	2.459016393	0.0332457	"TMEM97, CUBN, PLBD1, ARRDC3, CD1D1, TRPM2"	244	152	20793	3.36383736	0.999633587	0.302062021	35.25171091
GOTERM_BP_DIRECT	GO:0045785~positive regulation of cell adhesion	4	1.639344262	0.033551682	"PRKCA, BAG4, TGM2, NRG1"	218	57	17535	5.644616127	1	0.755076545	43.23808211
GOTERM_BP_DIRECT	GO:0001889~liver development	6	2.459016393	0.034371782	"ALDH1A1, CYP1A1, CDKN2B, EPHX1, AK4, TK1"	218	145	17535	3.328377096	1	0.754101567	44.03208204
UP_SEQ_FEATURE	propeptide:Removed in mature form	6	2.459016393	0.034394054	"CUBN, BST2, HFE2, EFNA1, RHOB, CD14"	122	119	7976	3.296321807	0.999999414	0.871260957	38.732971
GOTERM_BP_DIRECT	GO:0051260~protein homooligomerization	7	2.868852459	0.034564842	"P2RX5, IKBKE, TGM2, LNX2, ANXA5, ANGPTL4, THBS4"	218	195	17535	2.88743825	1	0.746838734	44.21747347
INTERPRO	"IPR019826:Carboxylesterase type B, active site"	3	1.229508197	0.034600788	"CES4A, CES2A, CES2C"	229	25	19384	10.15755459	0.999999997	0.666292244	40.26743158
UP_KEYWORDS	Phosphopantetheine	2	0.819672131	0.034653388	"ALDH1L1, FASN"	244	3	20793	56.81147541	0.999739453	0.301495849	36.45333659
GOTERM_BP_DIRECT	GO:0043408~regulation of MAPK cascade	4	1.639344262	0.035068493	"INHBA, INHBE, PAK1, GDF15"	218	58	17535	5.54729516	1	0.74291812	44.69840712
GOTERM_MF_DIRECT	GO:0003960~NADPH:quinone reductase activity	2	0.819672131	0.035431118	"TP53I3, CRYZ"	200	3	16650	55.5	0.999999911	0.6151497	40.0573048
GOTERM_MF_DIRECT	"GO:0004024~alcohol dehydrogenase activity, zinc-dependent"	2	0.819672131	0.035431118	"ADH1, ADH7"	200	3	16650	55.5	0.999999911	0.6151497	40.0573048
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	3	1.229508197	0.037945458	"PARP16, HSPA4L, THBS4"	218	25	17535	9.652293578	1	0.761927817	47.3717535
GOTERM_BP_DIRECT	GO:0019373~epoxygenase P450 pathway	3	1.229508197	0.037945458	"CYP2C6V1, CYP2B2, CYP2C22"	218	25	17535	9.652293578	1	0.761927817	47.3717535
UP_KEYWORDS	Lyase	5	2.049180328	0.038018706	"SCLY, TKFC, EHHADH, FASN, CAR2"	244	108	20793	3.945241348	0.999884922	0.314709655	39.24316381
UP_KEYWORDS	Magnesium	9	3.68852459	0.039493719	"NME1, TKFC, STK24, ENTPD5, TKT, ACSL3, CHPT1, GNAT3, ACVR1C"	244	328	20793	2.338277189	0.999919638	0.314192933	40.42996186
UP_KEYWORDS	Tumor suppressor	4	1.639344262	0.040547857	"CDKN2B, EFNA1, PRKCI, RHOB"	244	65	20793	5.244136192	0.999937848	0.31101486	41.2649829
GOTERM_BP_DIRECT	GO:2000134~negative regulation of G1/S transition of mitotic cell cycle	3	1.229508197	0.040779315	"CDKN1A, CDKN2B, KANK2"	218	26	17535	9.281051517	1	0.778415594	49.88593894
GOTERM_BP_DIRECT	GO:0010033~response to organic substance	6	2.459016393	0.040808801	"CDKN1A, CYP1A1, PAK1, ANXA5, CAR2, ASAH2"	218	152	17535	3.175096572	1	0.770570168	49.9114953
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	6	2.459016393	0.041780691	"IKBKE, CD36, BST2, NUP62, UNC5CL, TGM2"	218	153	17535	3.154344307	1	0.770742183	50.74703788
UP_KEYWORDS	GPI-anchor	4	1.639344262	0.04212419	"BST2, HFE2, EFNA1, CD14"	244	66	20793	5.164679583	0.999957699	0.311326905	42.49353202
GOTERM_BP_DIRECT	GO:0009749~response to glucose	5	2.049180328	0.042699762	"GPX1, GCK, PTK2B, GPAM, ACVR1C"	218	106	17535	3.794140557	1	0.770487491	51.52510637
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	10	4.098360656	0.043616608	"PRKCA, INHBA, CDKN1A, AR, CDKN2B, NUP62, PTK2B, BTG1, KANK2, DPT"	218	374	17535	2.1506893	1	0.770233211	52.28977128
GOTERM_CC_DIRECT	GO:0005622~intracellular	20	8.196721311	0.044456089	"RTN4, PRKCA, SRI, TF, STX2, BST2, EFNA1, SPSB4, ADH7, ANXA5, MCF2L, CIDEC, FAM49A, CD36, ADH1, GSTK1, ARL4D, NRG1, ASB5, AGAP3"	228	1016	18520	1.598977759	0.999956809	0.466404577	43.97017602
INTERPRO	"IPR002018:Carboxylesterase, type B"	3	1.229508197	0.045420738	"CES4A, CES2A, CES2C"	229	29	19384	8.756512573	1	0.746532314	49.34973603
INTERPRO	"IPR019819:Carboxylesterase type B, conserved site"	3	1.229508197	0.045420738	"CES4A, CES2A, CES2C"	229	29	19384	8.756512573	1	0.746532314	49.34973603
INTERPRO	"IPR002401:Cytochrome P450, E-class, group I"	4	1.639344262	0.046072817	"CYP2C6V1, CYP2B2, CYP1A1, CYP2C22"	229	68	19384	4.979193424	1	0.733681066	49.85369277
UP_KEYWORDS	Lipid biosynthesis	5	2.049180328	0.046099096	"FASN, MID1IP1, ELOVL6, CHPT1, GPAM"	244	115	20793	3.705096222	0.999984013	0.325928725	45.4870106
INTERPRO	IPR021939:Kank N-terminal motif	2	0.819672131	0.04622901	"KANK1, KANK2"	229	4	19384	42.3231441	1	0.717600419	49.97370993
INTERPRO	"IPR006180:3-hydroxyacyl-CoA dehydrogenase, conserved site"	2	0.819672131	0.04622901	"CRYL1, EHHADH"	229	4	19384	42.3231441	1	0.717600419	49.97370993
INTERPRO	"IPR006108:3-hydroxyacyl-CoA dehydrogenase, C-terminal"	2	0.819672131	0.04622901	"CRYL1, EHHADH"	229	4	19384	42.3231441	1	0.717600419	49.97370993
INTERPRO	"IPR006176:3-hydroxyacyl-CoA dehydrogenase, NAD binding"	2	0.819672131	0.04622901	"CRYL1, EHHADH"	229	4	19384	42.3231441	1	0.717600419	49.97370993
GOTERM_BP_DIRECT	GO:0006730~one-carbon metabolic process	3	1.229508197	0.046676196	"ALDH1L1, CAR12, CAR2"	218	28	17535	8.618119266	1	0.786066666	54.76029735
GOTERM_MF_DIRECT	GO:0035276~ethanol binding	2	0.819672131	0.046961677	"ADH1, ADH7"	200	4	16650	41.625	1	0.699559057	49.45951557
SMART	SM00220:S_TKc	9	3.68852459	0.047755984	"PRKCA, MOK, IKBKE, NUAK1, STK24, PRKCI, PAK1, PBK, ACVR1C"	105	374	9680	2.218487395	0.997041701	0.945609756	42.92919589
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	10	4.098360656	0.047989878	"PRKCA, RP1, NUAK1, PRKCI, SPSB4, RGS7, PAK1, NRG1, ASB5, MCF2L"	218	381	17535	2.111175323	1	0.788349739	55.78372191
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	20	8.196721311	0.048174913	"PRKCA, ZDHHC2, AR, RNF11L1, GDA, MICAL2, CAR12, LNX2, ADH7, HNF4G, CRYZ, TK1, P2RX5, TP53I3, JADE2, TCEA3, ADH1, LONRF3, LHX8, CAR2"	200	1054	16650	1.579696395	1	0.689441826	50.3646688
GOTERM_CC_DIRECT	GO:0031982~vesicle	6	2.459016393	0.048415964	"SRI, TF, CD81, TKT, GAPDH, MIF"	228	161	18520	3.02713305	0.999982749	0.47541856	46.85712819
UP_KEYWORDS	Iron	8	3.278688525	0.048471067	"CYP2C6V1, CYP2B2, TF, CYP1A1, PIR, CYP26B1, RRM2B, CYP2C22"	244	282	20793	2.417509592	0.999991072	0.330288358	47.20417121
GOTERM_BP_DIRECT	GO:0072108~positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	2	0.819672131	0.048593754	"PAX8, GDNF"	218	4	17535	40.21788991	1	0.78563752	56.24683646
GOTERM_BP_DIRECT	GO:0006069~ethanol oxidation	2	0.819672131	0.048593754	"ADH1, ADH7"	218	4	17535	40.21788991	1	0.78563752	56.24683646
GOTERM_BP_DIRECT	GO:0071726~cellular response to diacyl bacterial lipopeptide	2	0.819672131	0.048593754	"CD36, CD14"	218	4	17535	40.21788991	1	0.78563752	56.24683646
GOTERM_BP_DIRECT	GO:0060574~intestinal epithelial cell maturation	2	0.819672131	0.048593754	"TYMS, CDKN1A"	218	4	17535	40.21788991	1	0.78563752	56.24683646
KEGG_PATHWAY	rno01230:Biosynthesis of amino acids	5	2.049180328	0.048640125	"PGAM1, TKT, PGK1, PSAT1, GAPDH"	130	83	7780	3.605189991	0.999945808	0.480488173	46.38989012
